true_signal,true_background,signal,time
10.12,14.571,24.691,20.976
10.059,14.568,24.627,20.984
9.998,14.565,24.563,20.992
9.937,14.562,24.499,21.0
9.876,14.56,24.436,21.008
9.815,14.557,24.372,21.016000000000002
9.754,14.554,24.308,21.024
9.692,14.551,24.243000000000002,21.032
9.632,14.548,24.18,21.04
9.571,14.546,24.116999999999997,21.048000000000002
9.51,14.543,24.052999999999997,21.056
9.449,14.54,23.988999999999997,21.064
9.388,14.537,23.925,21.072
9.327,14.534,23.861,21.080000000000002
9.267,14.531,23.798000000000002,21.088
9.206,14.529,23.735,21.096
9.145,14.526,23.671,21.104
9.085,14.523,23.608,21.112000000000002
9.025,14.52,23.545,21.12
8.964,14.517,23.481,21.128
8.904,14.515,23.419,21.136
8.844,14.512,23.356,21.144000000000002
8.784,14.509,23.293,21.152
8.724,14.506,23.23,21.16
8.664,14.503,23.167,21.168
8.604,14.501,23.104999999999997,21.176000000000002
8.545,14.498,23.043,21.184
8.485,14.495,22.979999999999997,21.192
8.426,14.492,22.918,21.2
8.367,14.489,22.856,21.208000000000002
8.308,14.486,22.794,21.216
8.249,14.484,22.733,21.224
8.19,14.481,22.671,21.232
8.131,14.478,22.609,21.240000000000002
8.072,14.475,22.546999999999997,21.248
8.014,14.472,22.485999999999997,21.256
7.956,14.47,22.426000000000002,21.264
7.897,14.467,22.364,21.272000000000002
7.839,14.464,22.303,21.28
7.781,14.461,22.242,21.288
7.724,14.458,22.182000000000002,21.296
7.666,14.455,22.121000000000002,21.304000000000002
7.609,14.453,22.061999999999998,21.312
7.552,14.45,22.002,21.32
7.495,14.447,21.942,21.328
7.438,14.444,21.882,21.336000000000002
7.381,14.441,21.822000000000003,21.344
7.325,14.438,21.763,21.352
7.268,14.436,21.704,21.36
7.212,14.433,21.645,21.368000000000002
7.156,14.43,21.586,21.376
7.1,14.427,21.527,21.384
7.045,14.424,21.469,21.392
6.989,14.421,21.41,21.400000000000002
6.934,14.419,21.353,21.408
6.879,14.416,21.295,21.416
6.825,14.413,21.238,21.424
6.77,14.41,21.18,21.432000000000002
6.716,14.407,21.123,21.44
6.662,14.404,21.066,21.448
6.608,14.402,21.009999999999998,21.456
6.554,14.399,20.953,21.464000000000002
6.5,14.396,20.896,21.472
6.447,14.393,20.84,21.48
6.394,14.39,20.784,21.488
6.341,14.387,20.728,21.496000000000002
6.289,14.385,20.674,21.504
6.236,14.382,20.618,21.512
6.184,14.379,20.563,21.52
6.132,14.376,20.508,21.528
6.08,14.373,20.453,21.536
6.029,14.37,20.399,21.544
5.978,14.368,20.346,21.552
5.927,14.365,20.292,21.56
5.876,14.362,20.238,21.568
5.825,14.359,20.184,21.576
5.775,14.356,20.131,21.584
5.725,14.353,20.078,21.592
5.675,14.351,20.026,21.6
5.626,14.348,19.974,21.608
5.577,14.345,19.922,21.616
5.528,14.342,19.87,21.624
5.479,14.339,19.818,21.632
5.43,14.336,19.766,21.64
5.382,14.333,19.715,21.648
5.334,14.331,19.665,21.656
5.286,14.328,19.613999999999997,21.664
5.239,14.325,19.564,21.672
5.191,14.322,19.512999999999998,21.68
5.144,14.319,19.463,21.688
5.098,14.316,19.414,21.696
5.051,14.313,19.364,21.704
5.005,14.311,19.316,21.712
4.959,14.308,19.267,21.72
4.913,14.305,19.218,21.728
4.868,14.302,19.17,21.736
4.822,14.299,19.121,21.744
4.778,14.296,19.073999999999998,21.752
4.733,14.294,19.027,21.76
4.688,14.291,18.979,21.768
4.644,14.288,18.932000000000002,21.776
4.6,14.285,18.884999999999998,21.784
4.557,14.282,18.839,21.792
4.514,14.279,18.793,21.8
4.47,14.276,18.746,21.808
4.428,14.274,18.701999999999998,21.816
4.385,14.271,18.656,21.824
4.343,14.268,18.611,21.832
4.301,14.265,18.566000000000003,21.84
4.259,14.262,18.521,21.848
4.218,14.259,18.477,21.856
4.177,14.256,18.433,21.864
4.136,14.253,18.389,21.872
4.095,14.251,18.346,21.88
4.055,14.248,18.302999999999997,21.888
4.014,14.245,18.259,21.896
3.975,14.242,18.217000000000002,21.904
3.935,14.239,18.174,21.912
3.896,14.236,18.132,21.92
3.857,14.233,18.09,21.928
3.818,14.231,18.049,21.936
3.779,14.228,18.006999999999998,21.944
3.741,14.225,17.966,21.952
3.703,14.222,17.925,21.96
3.666,14.219,17.884999999999998,21.968
3.628,14.216,17.844,21.976
3.591,14.213,17.804,21.984
3.554,14.21,17.764,21.992
3.518,14.208,17.726,22.0
3.481,14.205,17.686,22.008
3.445,14.202,17.647,22.016000000000002
3.409,14.199,17.608,22.024
3.374,14.196,17.57,22.032
3.338,14.193,17.531,22.04
3.303,14.19,17.493,22.048000000000002
3.269,14.188,17.457,22.056
3.234,14.185,17.419,22.064
3.2,14.182,17.382,22.072
3.166,14.179,17.345,22.080000000000002
3.132,14.176,17.308,22.088
3.099,14.173,17.272,22.096
3.066,14.17,17.236,22.104
3.033,14.167,17.2,22.112000000000002
3.0,14.164,17.164,22.12
2.968,14.162,17.130000000000003,22.128
2.935,14.159,17.094,22.136
2.904,14.156,17.060000000000002,22.144000000000002
2.872,14.153,17.025,22.152
2.841,14.15,16.991,22.16
2.809,14.147,16.956,22.168
2.779,14.144,16.923000000000002,22.176000000000002
2.748,14.141,16.889,22.184
2.718,14.139,16.857,22.192
2.688,14.136,16.823999999999998,22.2
2.658,14.133,16.791,22.208000000000002
2.628,14.13,16.758000000000003,22.216
2.599,14.127,16.726,22.224
2.57,14.124,16.694,22.232
2.541,14.121,16.662,22.240000000000002
2.512,14.118,16.63,22.248
2.484,14.115,16.599,22.256
2.456,14.113,16.569,22.264
2.428,14.11,16.538,22.272000000000002
2.4,14.107,16.506999999999998,22.28
2.373,14.104,16.477,22.288
2.346,14.101,16.447000000000003,22.296
2.319,14.098,16.417,22.304000000000002
2.292,14.095,16.387,22.312
2.266,14.092,16.358,22.32
2.239,14.089,16.328,22.328
2.213,14.087,16.3,22.336000000000002
2.188,14.084,16.272,22.344
2.162,14.081,16.243,22.352
2.137,14.078,16.215,22.36
2.112,14.075,16.186999999999998,22.368000000000002
2.087,14.072,16.159,22.376
2.062,14.069,16.131,22.384
2.038,14.066,16.104,22.392
2.014,14.063,16.077,22.400000000000002
1.99,14.061,16.051,22.408
1.966,14.058,16.024,22.416
1.943,14.055,15.998,22.424
1.92,14.052,15.972,22.432000000000002
1.897,14.049,15.946,22.44
1.874,14.046,15.92,22.448
1.851,14.043,15.893999999999998,22.456
1.829,14.04,15.869,22.464000000000002
1.807,14.037,15.844000000000001,22.472
1.785,14.034,15.819,22.48
1.763,14.032,15.795,22.488
1.742,14.029,15.771,22.496000000000002
1.72,14.026,15.746,22.504
1.699,14.023,15.722,22.512
1.678,14.02,15.698,22.52
1.658,14.017,15.674999999999999,22.528
1.637,14.014,15.651,22.536
1.617,14.011,15.628,22.544
1.597,14.008,15.604999999999999,22.552
1.577,14.005,15.582,22.56
1.557,14.002,15.559000000000001,22.568
1.538,14.0,15.538,22.576
1.519,13.997,15.516,22.584
1.5,13.994,15.494,22.592
1.481,13.991,15.472,22.6
1.462,13.988,15.45,22.608
1.444,13.985,15.428999999999998,22.616
1.425,13.982,15.407,22.624
1.407,13.979,15.386,22.632
1.389,13.976,15.365,22.64
1.372,13.973,15.345,22.648
1.354,13.97,15.324000000000002,22.656
1.337,13.968,15.305,22.664
1.319,13.965,15.283999999999999,22.672
1.302,13.962,15.264,22.68
1.286,13.959,15.245,22.688
1.269,13.956,15.225,22.696
1.253,13.953,15.206,22.704
1.236,13.95,15.186,22.712
1.22,13.947,15.167,22.72
1.204,13.944,15.148000000000001,22.728
1.188,13.941,15.129000000000001,22.736
1.173,13.938,15.111,22.744
1.157,13.935,15.092,22.752
1.142,13.933,15.075,22.76
1.127,13.93,15.057,22.768
1.112,13.927,15.039,22.776
1.097,13.924,15.020999999999999,22.784
1.083,13.921,15.004,22.792
1.068,13.918,14.985999999999999,22.8
1.054,13.915,14.969,22.808
1.04,13.912,14.952000000000002,22.816
1.026,13.909,14.935,22.824
1.012,13.906,14.918000000000001,22.832
0.999,13.903,14.902000000000001,22.84
0.985,13.9,14.885,22.848
0.972,13.898,14.87,22.856
0.959,13.895,14.854,22.864
0.946,13.892,14.838,22.872
0.933,13.889,14.822,22.88
0.92,13.886,14.806,22.888
0.908,13.883,14.790999999999999,22.896
0.895,13.88,14.775,22.904
0.883,13.877,14.760000000000002,22.912
0.871,13.874,14.745000000000001,22.92
0.859,13.871,14.73,22.928
0.847,13.868,14.715,22.936
0.835,13.865,14.7,22.944
0.824,13.862,14.686,22.952
0.812,13.859,14.671,22.96
0.801,13.857,14.658,22.968
0.79,13.854,14.643999999999998,22.976
0.779,13.851,14.63,22.984
0.768,13.848,14.616000000000001,22.992
0.757,13.845,14.602,23.0
0.746,13.842,14.588000000000001,23.008
0.736,13.839,14.575000000000001,23.016000000000002
0.725,13.836,14.561,23.024
0.715,13.833,14.548,23.032
0.705,13.83,14.535,23.04
0.695,13.827,14.522,23.048000000000002
0.685,13.824,14.509,23.056
0.675,13.821,14.496,23.064
0.665,13.818,14.483,23.072
0.656,13.815,14.471,23.080000000000002
0.647,13.812,14.459,23.088
0.637,13.81,14.447000000000001,23.096
0.628,13.807,14.435,23.104
0.619,13.804,14.423,23.112000000000002
0.61,13.801,14.411,23.12
0.601,13.798,14.399000000000001,23.128
0.592,13.795,14.387,23.136
0.584,13.792,14.376,23.144000000000002
0.575,13.789,14.363999999999999,23.152
0.567,13.786,14.353,23.16
0.559,13.783,14.341999999999999,23.168
0.55,13.78,14.33,23.176000000000002
0.542,13.777,14.318999999999999,23.184
0.534,13.774,14.308,23.192
0.526,13.771,14.297,23.2
0.519,13.768,14.287,23.208000000000002
0.511,13.765,14.276,23.216
0.503,13.762,14.265,23.224
0.496,13.76,14.256,23.232
0.488,13.757,14.245,23.240000000000002
0.481,13.754,14.235,23.248
0.474,13.751,14.225,23.256
0.467,13.748,14.215,23.264
0.46,13.745,14.205,23.272000000000002
0.453,13.742,14.195,23.28
0.446,13.739,14.185,23.288
0.439,13.736,14.175,23.296
0.433,13.733,14.166,23.304000000000002
0.426,13.73,14.156,23.312
0.42,13.727,14.147,23.32
0.413,13.724,14.137,23.328
0.407,13.721,14.128,23.336000000000002
0.401,13.718,14.119,23.344
0.395,13.715,14.11,23.352
0.389,13.712,14.100999999999999,23.36
0.383,13.709,14.091999999999999,23.368000000000002
0.377,13.706,14.083,23.376
0.371,13.703,14.074,23.384
0.365,13.7,14.065,23.392
0.359,13.698,14.057,23.400000000000002
0.354,13.695,14.049,23.408
0.348,13.692,14.040000000000001,23.416
0.343,13.689,14.032,23.424
0.338,13.686,14.024,23.432000000000002
0.332,13.683,14.015,23.44
0.327,13.68,14.007,23.448
0.322,13.677,13.998999999999999,23.456
0.317,13.674,13.991,23.464000000000002
0.312,13.671,13.982999999999999,23.472
0.307,13.668,13.975,23.48
0.302,13.665,13.966999999999999,23.488
0.297,13.662,13.959000000000001,23.496000000000002
0.293,13.659,13.952,23.504
0.288,13.656,13.944,23.512
0.283,13.653,13.936,23.52
0.279,13.65,13.929,23.528000000000002
0.275,13.647,13.922,23.536
0.27,13.644,13.914,23.544
0.266,13.641,13.907,23.552
0.262,13.638,13.9,23.56
0.257,13.635,13.892,23.568
0.253,13.632,13.885,23.576
0.249,13.629,13.878,23.584
0.245,13.626,13.870999999999999,23.592
0.241,13.623,13.863999999999999,23.6
0.237,13.62,13.857,23.608
0.233,13.618,13.851,23.616
0.23,13.615,13.845,23.624
0.226,13.612,13.838000000000001,23.632
0.222,13.609,13.831,23.64
0.218,13.606,13.824,23.648
0.215,13.603,13.818,23.656
0.211,13.6,13.811,23.664
0.208,13.597,13.805,23.672
0.204,13.594,13.798,23.68
0.201,13.591,13.792,23.688
0.198,13.588,13.786,23.696
0.194,13.585,13.779000000000002,23.704
0.191,13.582,13.773000000000001,23.712
0.188,13.579,13.767000000000001,23.72
0.185,13.576,13.761000000000001,23.728
0.182,13.573,13.755,23.736
0.179,13.57,13.749,23.744
0.176,13.567,13.743,23.752
0.173,13.564,13.737,23.76
0.17,13.561,13.731,23.768
0.167,13.558,13.725,23.776
0.164,13.555,13.719,23.784
0.162,13.552,13.714,23.792
0.159,13.549,13.708,23.8
0.156,13.546,13.702,23.808
0.153,13.543,13.696,23.816
0.151,13.54,13.690999999999999,23.824
0.148,13.537,13.685,23.832
0.146,13.534,13.680000000000001,23.84
0.143,13.531,13.674000000000001,23.848
0.141,13.528,13.669,23.856
0.138,13.525,13.663,23.864
0.136,13.522,13.658,23.872
0.134,13.519,13.653,23.88
0.131,13.516,13.647,23.888
0.129,13.513,13.642,23.896
0.127,13.51,13.637,23.904
0.125,13.507,13.632,23.912
0.123,13.504,13.626999999999999,23.92
0.12,13.501,13.620999999999999,23.928
0.118,13.498,13.616,23.936
0.116,13.495,13.610999999999999,23.944
0.114,13.492,13.606000000000002,23.952
0.112,13.489,13.601,23.96
0.11,13.486,13.596,23.968
0.108,13.483,13.591000000000001,23.976
0.106,13.48,13.586,23.984
0.105,13.477,13.582,23.992
0.103,13.475,13.578,24.0
0.101,13.472,13.573,24.008
0.099,13.469,13.568,24.016000000000002
0.097,13.466,13.562999999999999,24.024
0.096,13.463,13.559,24.032
0.094,13.46,13.554,24.04
0.092,13.457,13.549000000000001,24.048000000000002
0.091,13.454,13.545,24.056
0.089,13.451,13.540000000000001,24.064
0.087,13.448,13.535,24.072
0.086,13.445,13.531,24.080000000000002
0.084,13.442,13.526,24.088
0.083,13.439,13.522,24.096
0.081,13.436,13.517,24.104
0.08,13.433,13.513,24.112000000000002
0.078,13.43,13.508,24.12
0.077,13.427,13.504,24.128
0.076,13.424,13.5,24.136
0.074,13.421,13.495,24.144000000000002
0.073,13.418,13.491,24.152
0.072,13.415,13.486999999999998,24.16
0.07,13.412,13.482000000000001,24.168
0.069,13.409,13.478000000000002,24.176000000000002
0.068,13.406,13.474,24.184
0.067,13.403,13.47,24.192
0.065,13.4,13.465,24.2
0.064,13.397,13.461,24.208000000000002
0.063,13.394,13.457,24.216
0.062,13.391,13.453,24.224
0.061,13.388,13.449,24.232
0.06,13.385,13.445,24.240000000000002
0.058,13.382,13.44,24.248
0.057,13.379,13.436,24.256
0.056,13.376,13.431999999999999,24.264
0.055,13.373,13.427999999999999,24.272000000000002
0.054,13.37,13.424,24.28
0.053,13.367,13.420000000000002,24.288
0.052,13.364,13.416,24.296
0.051,13.361,13.412,24.304000000000002
0.05,13.358,13.408000000000001,24.312
0.049,13.355,13.404,24.32
0.048,13.352,13.4,24.328
0.048,13.349,13.397,24.336000000000002
0.047,13.346,13.393,24.344
0.046,13.343,13.389,24.352
0.045,13.34,13.385,24.36
0.044,13.337,13.381,24.368000000000002
0.043,13.333,13.376,24.376
0.042,13.33,13.372,24.384
0.042,13.327,13.369,24.392
0.041,13.324,13.365,24.400000000000002
0.04,13.321,13.360999999999999,24.408
0.039,13.318,13.357,24.416
0.038,13.315,13.353,24.424
0.038,13.312,13.35,24.432000000000002
0.037,13.309,13.346,24.44
0.036,13.306,13.341999999999999,24.448
0.036,13.303,13.339,24.456
0.035,13.3,13.335,24.464000000000002
0.034,13.297,13.331000000000001,24.472
0.034,13.294,13.328000000000001,24.48
0.033,13.291,13.324,24.488
0.032,13.288,13.32,24.496000000000002
0.032,13.285,13.317,24.504
0.031,13.282,13.313,24.512
0.03,13.279,13.309,24.52
0.03,13.276,13.306,24.528000000000002
0.029,13.273,13.302,24.536
0.029,13.27,13.299,24.544
0.028,13.267,13.295,24.552
0.028,13.264,13.292,24.560000000000002
0.027,13.261,13.287999999999998,24.568
0.027,13.258,13.284999999999998,24.576
0.026,13.255,13.281,24.584
0.026,13.252,13.278,24.592
0.025,13.249,13.274000000000001,24.6
0.025,13.246,13.271,24.608
0.024,13.243,13.267,24.616
0.024,13.24,13.264,24.624
0.023,13.237,13.26,24.632
0.023,13.234,13.257,24.64
0.022,13.231,13.253,24.648
0.022,13.228,13.25,24.656
0.021,13.225,13.246,24.664
0.021,13.222,13.243,24.672
0.02,13.219,13.238999999999999,24.68
0.02,13.216,13.235999999999999,24.688
0.02,13.213,13.232999999999999,24.696
0.019,13.21,13.229000000000001,24.704
0.019,13.207,13.226,24.712
0.018,13.204,13.222000000000001,24.72
0.018,13.201,13.219000000000001,24.728
0.018,13.198,13.216000000000001,24.736
0.017,13.195,13.212,24.744
0.017,13.192,13.209,24.752
0.017,13.189,13.206,24.76
0.016,13.186,13.202,24.768
0.016,13.182,13.198,24.776
0.016,13.179,13.195,24.784
0.015,13.176,13.191,24.792
0.015,13.173,13.188,24.8
0.015,13.17,13.185,24.808
0.014,13.167,13.181,24.816
0.014,13.164,13.177999999999999,24.824
0.014,13.161,13.174999999999999,24.832
0.014,13.158,13.171999999999999,24.84
0.013,13.155,13.168,24.848
0.013,13.152,13.165,24.856
0.013,13.149,13.161999999999999,24.864
0.013,13.146,13.159,24.872
0.012,13.143,13.155000000000001,24.88
0.012,13.14,13.152000000000001,24.888
0.012,13.137,13.149000000000001,24.896
0.012,13.134,13.146,24.904
0.011,13.131,13.142,24.912
0.011,13.128,13.139,24.92
0.011,13.125,13.136,24.928
0.011,13.122,13.133,24.936
0.01,13.119,13.129,24.944
0.01,13.116,13.126,24.952
0.01,13.113,13.123,24.96
0.01,13.11,13.12,24.968
0.01,13.107,13.116999999999999,24.976
0.009,13.104,13.113,24.984
0.009,13.101,13.110000000000001,24.992
0.009,13.097,13.106,25.0
0.009,13.094,13.103,25.008
0.009,13.091,13.1,25.016000000000002
0.008,13.088,13.095999999999998,25.024
0.008,13.085,13.093,25.032
0.008,13.082,13.09,25.04
0.008,13.079,13.087,25.048000000000002
0.008,13.076,13.084,25.056
0.008,13.073,13.081,25.064
0.007,13.07,13.077,25.072
0.007,13.067,13.074,25.080000000000002
0.007,13.064,13.071,25.088
0.007,13.061,13.068,25.096
0.007,13.058,13.065,25.104
0.007,13.055,13.062,25.112000000000002
0.006,13.052,13.058,25.12
0.006,13.049,13.055,25.128
0.006,13.046,13.052,25.136
0.006,13.043,13.049,25.144000000000002
0.006,13.04,13.046,25.152
0.006,13.037,13.043000000000001,25.16
0.006,13.034,13.040000000000001,25.168
0.006,13.03,13.036,25.176000000000002
0.005,13.027,13.032,25.184
0.005,13.024,13.029,25.192
0.005,13.021,13.026000000000002,25.2
0.005,13.018,13.023000000000001,25.208000000000002
0.005,13.015,13.020000000000001,25.216
0.005,13.012,13.017000000000001,25.224
0.005,13.009,13.014000000000001,25.232
0.005,13.006,13.011000000000001,25.240000000000002
0.005,13.003,13.008000000000001,25.248
0.004,13.0,13.004,25.256
0.004,12.997,13.001,25.264
0.004,12.994,12.998,25.272000000000002
0.004,12.991,12.995,25.28
0.004,12.988,12.991999999999999,25.288
0.004,12.985,12.988999999999999,25.296
0.004,12.982,12.985999999999999,25.304000000000002
0.004,12.979,12.982999999999999,25.312
0.004,12.976,12.98,25.32
0.004,12.972,12.975999999999999,25.328
0.004,12.969,12.972999999999999,25.336000000000002
0.003,12.966,12.969,25.344
0.003,12.963,12.966,25.352
0.003,12.96,12.963000000000001,25.36
0.003,12.957,12.96,25.368000000000002
0.003,12.954,12.957,25.376
0.003,12.951,12.954,25.384
0.003,12.948,12.951,25.392
0.003,12.945,12.948,25.400000000000002
0.003,12.942,12.945,25.408
0.003,12.939,12.942,25.416
0.003,12.936,12.939,25.424
0.003,12.933,12.936,25.432000000000002
0.003,12.93,12.933,25.44
0.003,12.927,12.93,25.448
0.003,12.924,12.927,25.456
0.002,12.92,12.922,25.464000000000002
0.002,12.917,12.919,25.472
0.002,12.914,12.916,25.48
0.002,12.911,12.913,25.488
0.002,12.908,12.91,25.496000000000002
0.002,12.905,12.907,25.504
0.002,12.902,12.904,25.512
0.002,12.899,12.901,25.52
0.002,12.896,12.898000000000001,25.528000000000002
0.002,12.893,12.895000000000001,25.536
0.002,12.89,12.892000000000001,25.544
0.002,12.887,12.889000000000001,25.552
0.002,12.884,12.886000000000001,25.560000000000002
0.002,12.881,12.883000000000001,25.568
0.002,12.878,12.88,25.576
0.002,12.874,12.876000000000001,25.584
0.002,12.871,12.873000000000001,25.592000000000002
0.002,12.868,12.870000000000001,25.6
0.002,12.865,12.867,25.608
0.002,12.862,12.864,25.616
0.002,12.859,12.861,25.624
0.002,12.856,12.858,25.632
0.001,12.853,12.854,25.64
0.001,12.85,12.850999999999999,25.648
0.001,12.847,12.847999999999999,25.656
0.001,12.844,12.844999999999999,25.664
0.001,12.841,12.841999999999999,25.672
0.001,12.838,12.838999999999999,25.68
0.001,12.835,12.836,25.688
0.001,12.831,12.831999999999999,25.696
0.001,12.828,12.828999999999999,25.704
0.001,12.825,12.825999999999999,25.712
0.001,12.822,12.822999999999999,25.72
0.001,12.819,12.82,25.728
0.001,12.816,12.817,25.736
0.001,12.813,12.814,25.744
0.001,12.81,12.811,25.752
0.001,12.807,12.808,25.76
0.001,12.804,12.805,25.768
0.001,12.801,12.802,25.776
0.001,12.798,12.799,25.784
0.001,12.795,12.796,25.792
0.001,12.792,12.793,25.8
0.001,12.788,12.789,25.808
0.001,12.785,12.786,25.816
0.001,12.782,12.783,25.824
0.001,12.779,12.78,25.832
0.001,12.776,12.777,25.84
0.001,12.773,12.774,25.848
0.001,12.77,12.770999999999999,25.856
0.001,12.767,12.767999999999999,25.864
0.001,12.764,12.764999999999999,25.872
0.001,12.761,12.761999999999999,25.88
0.001,12.758,12.758999999999999,25.888
0.001,12.755,12.756,25.896
0.001,12.751,12.751999999999999,25.904
0.001,12.748,12.748999999999999,25.912
0.001,12.745,12.745999999999999,25.92
0.001,12.742,12.743,25.928
0.001,12.739,12.74,25.936
0.001,12.736,12.737,25.944
0.001,12.733,12.734,25.952
0.001,12.73,12.731,25.96
0.001,12.727,12.728,25.968
0.001,12.724,12.725,25.976
0.001,12.721,12.722,25.984
0.001,12.718,12.719,25.992
0.0,12.714,12.714,26.0
0.0,12.711,12.711,26.008
0.0,12.708,12.708,26.016000000000002
0.0,12.705,12.705,26.024
0.0,12.702,12.702,26.032
0.0,12.699,12.699,26.04
0.0,12.696,12.696,26.048000000000002
0.0,12.693,12.693,26.056
0.0,12.69,12.69,26.064
0.0,12.687,12.687,26.072
